984	老边	166	l	lb	laobian		区	210811	0417	4
985	盖州	166	g	gz	gaizhou		市	210881	0417	5
986	大石桥	166	d	dsq	dashiqiao		市	210882	0417	6
987	海州	167	h	hz	haizhou		区	210902	0418	1
988	新邱	167	x	xq	xinqiu		区	210903	0418	2
989	太平	167	t	tp	taiping		区	210904	0418	3
990	清河门	167	q	qhm	qinghemen		区	210905	0418	4
991	细河	167	x	xh	xihe		区	210911	0418	5
992	阜新	167	f	fx	fuxin	蒙古族	自治县	210921	0418	6
993	彰武	167	z	zw	zhangwu		县	210922	0418	7
994	白塔	168	b	bt	baita		区	211002	0419	1
995	文圣	168	w	ws	wensheng		区	211003	0419	2
996	宏伟	168	h	hw	hongwei		区	211004	0419	3
997	弓长岭	168	g	gzl	gongzhangling		区	211005	0419	4
998	辽阳	168	l	ly	liaoyang		县	211021	0419	5
999	灯塔	168	d	dt	dengta		市	211081	0419	6
1000	太子河	168	t	tzh	taizihe		区	211110	0419	7
1001	双台子	169	s	stz	shuangtaizi		区	211103	0427	1
